Region,Year,Yr_week,Period,Qtr,Week Start Date,Week End Date,category_area,Product,Sales_TY,Sales_LY,EVENT_Autumn Sale,EVENT_BBQ,EVENT_BBQ Euros,EVENT_Back To Routine,EVENT_Better Baskets,EVENT_Brand Savers,EVENT_CCMP,EVENT_Diwali,EVENT_Drinks,EVENT_Drinks Festival,EVENT_Easter,EVENT_Family Meals,EVENT_Fathers Day,EVENT_Fathers Day BBQ,EVENT_Great Value,EVENT_Halloween,EVENT_Helpful Little Swaps,EVENT_Hogmanay,EVENT_Little Helps,EVENT_Love Local,EVENT_Mothers Day,EVENT_Night In,EVENT_Party Time,EVENT_Pound Shop,EVENT_Valentines,EVENT_Wales Big Pack,EVENT_Xmas,Holiday_Name,Holiday_Flag,Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Total Snowfall,Wind Speed,Wind Gust,Atmospheric Pressure,CPIH_VALUE,RPI_VALUE,UNEMPLOYMENT_RATE,GDP_VALUE
London,2020,202026,202006,20202,8/24/2020,8/30/2020,Bakery & Dairy,Cheese & Yoghurts,23386937.57,22940795.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,14.5,10.2,20.4,33.5,0,19.74285714,68.5,1009.557143,293.3,1.5,5.0,610972
London,2020,202027,202007,20203,8/31/2020,9/6/2020,Bakery & Dairy,Cheese & Yoghurts,24131866.47,23031975.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13.95714286,8.2,19.9,3.0,0,11.37142857,40.8,1020.114286,293.3,1.5,5.0,610972
London,2020,202028,202007,20203,9/7/2020,9/13/2020,Bakery & Dairy,Cheese & Yoghurts,23560237.48,22609625.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.34285714,9.0,22.5,0.3,0,12.17142857,33.3,1021.985714,294.3,1.5,5.2,610972
London,2020,202029,202007,20203,9/14/2020,9/20/2020,Bakery & Dairy,Cheese & Yoghurts,23490578.61,23182437.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.67142857,10.7,27.7,0.0,0,14.68571429,38.9,1021.571429,294.3,1.5,5.2,610972
London,2020,202030,202007,20203,9/21/2020,9/27/2020,Bakery & Dairy,Cheese & Yoghurts,24115867.74,22752633.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12.64285714,5.9,22.7,11.7,0,18.51428571,64.8,1006.9,294.3,1.5,5.2,610972
London,2020,202031,202007,20203,9/28/2020,10/4/2020,Bakery & Dairy,Cheese & Yoghurts,23891320.01,22419901.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12.11428571,8.8,16.5,69.5,0,14.65714286,42.6,998.8142857,294.3,1.5,5.2,610972
London,2020,202032,202008,20203,10/5/2020,10/11/2020,Bakery & Dairy,Cheese & Yoghurts,23439018.83,22024051.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.62857143,4.6,16.2,14.3,0,16.34285714,46.3,1011.6,294.3,1.5,5.2,619330
London,2020,202033,202008,20203,10/12/2020,10/18/2020,Bakery & Dairy,Cheese & Yoghurts,23616928.0,21913902.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.585714286,5.7,11.9,8.9,0,11.05714286,37.0,1020.971429,294.3,1.5,5.2,619330
London,2020,202034,202008,20203,10/19/2020,10/25/2020,Bakery & Dairy,Cheese & Yoghurts,23688962.98,22340909.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.91428571,7.4,16.4,40.1,0,15.91428571,51.8,1004.528571,294.3,1.5,5.2,619330
London,2020,202035,202008,20203,10/26/2020,11/1/2020,Bakery & Dairy,Cheese & Yoghurts,24602180.76,22542764.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.05714286,6.4,16.6,15.1,0,19.9,61.1,1006.028571,294.3,1.5,5.2,619330
London,2020,202036,202009,20203,11/2/2020,11/8/2020,Bakery & Dairy,Cheese & Yoghurts,25083080.05,22219692.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.3,1.5,16.7,7.0,0,12.47142857,66.7,1023.542857,293.5,1.5,5.3,619330
London,2020,202037,202009,20203,11/9/2020,11/15/2020,Bakery & Dairy,Cheese & Yoghurts,24122167.45,22358306.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.98571429,7.9,14.0,34.0,0,15.02857143,46.3,1012.928571,293.5,1.5,5.3,619330
London,2020,202038,202009,20203,11/16/2020,11/22/2020,Bakery & Dairy,Cheese & Yoghurts,24640765.14,22666662.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.057142857,1.5,13.8,9.3,0,17.38571429,46.3,1022.914286,293.5,1.5,5.3,619330
London,2020,202039,202009,20203,11/23/2020,11/29/2020,Bakery & Dairy,Cheese & Yoghurts,24657651.54,22562708.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.557142857,1.7,11.3,0.6,0,9.785714286,29.6,1020.257143,293.5,1.5,5.3,619330
London,2020,202040,202010,20204,11/30/2020,12/6/2020,Bakery & Dairy,Cheese & Yoghurts,24619952.17,22073429.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.957142857,1.2,8.1,15.5,0,13.07142857,35.2,1004.085714,293.5,1.5,5.3,619330
London,2020,202041,202010,20204,12/7/2020,12/13/2020,Bakery & Dairy,Cheese & Yoghurts,25738000.87,23471564.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.528571429,-0.1,10.1,14.0,0,11.07142857,37.0,999.6,295.4,1.5,5.2,619330
London,2020,202042,202010,20204,12/14/2020,12/20/2020,Bakery & Dairy,Cheese & Yoghurts,31109284.89,30566965.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.571428571,5.5,11.0,22.8,0,17.47142857,42.6,1007.857143,295.4,1.5,5.2,619330
London,2020,202043,202010,20204,12/21/2020,12/27/2020,Bakery & Dairy,Cheese & Yoghurts,27489920.5,20394503.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOXINGDAY,1,6.6,-0.4,12.8,18.0,0,18.65714286,70.4,1009.685714,295.4,1.5,5.2,619330
London,2020,202043,202010,20204,12/21/2020,12/27/2020,Bakery & Dairy,Cheese & Yoghurts,27489920.5,20394503.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHRISTMASDAY,1,6.6,-0.4,12.8,18.0,0,18.65714286,70.4,1009.685714,295.4,1.5,5.2,619330
London,2020,202044,202010,20204,12/28/2020,1/3/2021,Bakery & Dairy,Cheese & Yoghurts,21943622.61,22012298.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOXINGDAY,1,0.814285714,-2.4,3.2,3.2,0,10.34285714,29.6,1002.571429,295.4,1.5,5.2,619330
London,2020,202044,202010,20204,12/28/2020,1/3/2021,Bakery & Dairy,Cheese & Yoghurts,21943622.61,22012298.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEWYEAR'SDAY,1,0.814285714,-2.4,3.2,3.2,0,10.34285714,29.6,1002.571429,295.4,1.5,5.2,619330
London,2020,202045,202011,20204,1/4/2021,1/10/2021,Bakery & Dairy,Cheese & Yoghurts,25812926.66,22577374.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.342857143,-2.2,2.8,6.5,0,12.34285714,38.9,1021.428571,294.6,4.0,5.0,612665
London,2020,202046,202011,20204,1/11/2021,1/17/2021,Bakery & Dairy,Cheese & Yoghurts,25126215.47,22070171.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.728571429,-0.7,8.6,42.5,0,14.11428571,44.5,1020.142857,294.6,4.0,5.0,612665
London,2020,202047,202011,20204,1/18/2021,1/24/2021,Bakery & Dairy,Cheese & Yoghurts,25099123.53,22702596.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.457142857,-2.4,10.4,14.7,20,18.38571429,55.5,997.4428571,294.6,4.0,5.0,612665
London,2020,202048,202011,20204,1/25/2021,1/31/2021,Bakery & Dairy,Cheese & Yoghurts,26469280.2,23019218.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.757142857,-2.9,12.3,48.2,30,16.08571429,46.3,1004.628571,294.6,4.0,5.0,612665
London,2020,202049,202012,20204,2/1/2021,2/7/2021,Bakery & Dairy,Cheese & Yoghurts,26436459.47,23112358.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.114285714,-1.4,11.4,37.4,0,14.12857143,48.2,1002.471429,296.0,4.0,4.9,612665
London,2020,202050,202012,20204,2/8/2021,2/14/2021,Bakery & Dairy,Cheese & Yoghurts,25562520.12,22833057.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-2.571428571,-5.7,3.9,2.4,0,16.38571429,38.9,1020.457143,296.0,4.0,4.9,612665
London,2020,202051,202012,20204,2/15/2021,2/21/2021,Bakery & Dairy,Cheese & Yoghurts,25498378.65,22779174.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.842857143,4.5,13.5,8.0,0,18.31428571,42.6,1008.857143,296.0,4.0,4.9,612665
London,2020,202052,202012,20204,2/22/2021,2/28/2021,Bakery & Dairy,Cheese & Yoghurts,25963886.55,23471739.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.928571429,1.3,13.6,0.5,0,12.48571429,44.5,1028.914286,296.0,4.0,4.9,612665
London,2021,202101,202101,20211,3/1/2021,3/7/2021,Bakery & Dairy,Cheese & Yoghurts,26394674.66,24166481.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.985714286,-0.9,10.7,4.3,0,10.67142857,29.6,1029.714286,296.9,4.0,4.8,612665
London,2021,202102,202101,20211,3/8/2021,3/14/2021,Bakery & Dairy,Cheese & Yoghurts,25917554.23,28070216.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.271428571,-0.2,10.8,13.8,0,23.95714286,66.7,1008.171429,296.9,4.0,4.8,612665
London,2021,202103,202101,20211,3/15/2021,3/21/2021,Bakery & Dairy,Cheese & Yoghurts,25458421.04,30272685.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.785714286,1.6,12.2,7.0,0,14.4,37.0,1028.228571,296.9,4.0,4.8,612665
London,2021,202104,202101,20211,3/22/2021,3/28/2021,Bakery & Dairy,Cheese & Yoghurts,26029716.53,23412887.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.6,3.0,12.3,3.5,0,17.11428571,50.0,1020.414286,296.9,4.0,4.8,612665
London,2021,202105,202101,20211,3/29/2021,4/4/2021,Bakery & Dairy,Cheese & Yoghurts,25494411.38,25777010.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOODFRIDAY,1,9.528571429,1.4,21.3,0.0,0,14.6,38.9,1026.714286,296.9,4.0,4.8,612665
London,2021,202106,202102,20211,4/5/2021,4/11/2021,Bakery & Dairy,Cheese & Yoghurts,25494275.69,25697455.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.114285714,-1.9,10.2,1.7,0,15.15714286,42.6,1018.7,301.1,4.0,4.8,655443
London,2021,202107,202102,20211,4/12/2021,4/18/2021,Bakery & Dairy,Cheese & Yoghurts,24948204.1,26374814.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.057142857,-0.7,11.9,3.8,0,8.971428571,31.5,1030.642857,301.1,4.0,4.8,655443
London,2021,202108,202102,20211,4/19/2021,4/25/2021,Bakery & Dairy,Cheese & Yoghurts,25668709.52,27398640.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.328571429,1.6,15.1,0.3,0,12.42857143,37.0,1024.814286,301.1,4.0,4.8,655443
London,2021,202109,202102,20211,4/26/2021,5/2/2021,Bakery & Dairy,Cheese & Yoghurts,26162285.29,27306633.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.928571429,2.0,13.5,4.1,0,10.81428571,33.3,1014.685714,301.1,4.0,4.8,655443
London,2021,202110,202103,20211,5/3/2021,5/9/2021,Bakery & Dairy,Cheese & Yoghurts,26019814.45,26697713.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAYDAY,1,9.114285714,1.8,18.2,26.5,0,18.72857143,61.1,1006.742857,301.9,4.0,4.7,655443
London,2021,202111,202103,20211,5/10/2021,5/16/2021,Bakery & Dairy,Cheese & Yoghurts,25456825.32,26326033.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.68571429,7.0,15.2,21.6,0,12.87142857,48.2,1004.442857,301.9,4.0,4.7,655443
London,2021,202112,202103,20211,5/17/2021,5/23/2021,Bakery & Dairy,Cheese & Yoghurts,24619452.08,26524070.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.2,4.6,14.0,20.9,0,18.48571429,68.5,1008.1,301.9,4.0,4.7,655443
London,2021,202113,202103,20211,5/24/2021,5/30/2021,Bakery & Dairy,Cheese & Yoghurts,25371274.51,26291770.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.72857143,5.6,18.6,5.0,0,12.34285714,42.6,1018.428571,301.9,4.0,4.7,655443
London,2021,202114,202104,20212,5/31/2021,6/6/2021,Bakery & Dairy,Cheese & Yoghurts,25426290.05,25915511.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPRINGBANKHOLIDAY,1,16.47142857,8.0,24.1,10.3,0,11.61428571,35.2,1020.057143,301.9,4.0,4.7,655443
London,2021,202115,202104,20212,6/7/2021,6/13/2021,Bakery & Dairy,Cheese & Yoghurts,25656094.3,25608013.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.92857143,10.6,26.1,0.7,0,11.52857143,35.2,1022.6,304.0,4.0,4.6,655443
London,2021,202116,202104,20212,6/14/2021,6/20/2021,Bakery & Dairy,Cheese & Yoghurts,25392892.23,25844624.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.31428571,10.2,26.9,44.4,0,12.34285714,37.0,1014.171429,304.0,4.0,4.6,655443
London,2021,202117,202104,20212,6/21/2021,6/27/2021,Bakery & Dairy,Cheese & Yoghurts,25031737.44,25639706.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,14.07142857,6.8,20.4,22.5,0,13.55714286,37.0,1018.185714,304.0,4.0,4.6,655443
London,2021,202118,202104,20212,6/28/2021,7/4/2021,Bakery & Dairy,Cheese & Yoghurts,25163150.46,25335229.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.97142857,10.9,22.3,25.3,0,11.42857143,31.5,1014.428571,304.0,4.0,4.6,655443
London,2021,202119,202105,20212,7/5/2021,7/11/2021,Bakery & Dairy,Cheese & Yoghurts,24814806.63,24736425.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.9,11.7,21.4,24.1,0,12.6,48.2,1012.542857,305.5,4.0,4.5,666498
London,2021,202120,202105,20212,7/12/2021,7/18/2021,Bakery & Dairy,Cheese & Yoghurts,25294012.99,24605041.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18.42857143,11.0,30.0,16.2,0,12.77142857,37.0,1020.742857,305.5,4.0,4.5,666498
London,2021,202121,202105,20212,7/19/2021,7/25/2021,Bakery & Dairy,Cheese & Yoghurts,25609282.35,24034921.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20.21428571,14.0,28.0,11.4,0,10.8,37.0,1017.357143,305.5,4.0,4.5,666498
London,2021,202122,202105,20212,7/26/2021,8/1/2021,Bakery & Dairy,Cheese & Yoghurts,24879646.59,24244307.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.4,10.8,23.0,13.0,0,15.21428571,53.7,1008.314286,305.5,4.0,4.5,666498
London,2021,202123,202106,20212,8/2/2021,8/8/2021,Bakery & Dairy,Cheese & Yoghurts,24796166.99,23827873.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.65714286,11.2,20.6,23.6,0,13.8,48.2,1006.814286,307.4,4.0,4.4,666498
London,2021,202124,202106,20212,8/9/2021,8/15/2021,Bakery & Dairy,Cheese & Yoghurts,24644937.74,23484313.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.95714286,11.9,22.4,7.0,0,14.37142857,38.9,1016.728571,307.4,4.0,4.4,666498
London,2021,202125,202106,20212,8/16/2021,8/22/2021,Bakery & Dairy,Cheese & Yoghurts,24648668.09,22888049.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.15714286,10.0,21.4,25.2,0,13.54285714,38.9,1016.742857,307.4,4.0,4.4,666498
London,2021,202126,202106,20212,8/23/2021,8/29/2021,Bakery & Dairy,Cheese & Yoghurts,25401829.34,23386937.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.08571429,10.5,20.3,1.4,0,14.65714286,35.2,1025.8,307.4,4.0,4.4,666498
London,2021,202127,202107,20213,8/30/2021,9/5/2021,Bakery & Dairy,Cheese & Yoghurts,26035596.38,24131866.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.4,11.1,23.1,0.7,0,14.14285714,35.2,1025.128571,307.4,4.0,4.4,666498
London,2021,202128,202107,20213,9/6/2021,9/12/2021,Bakery & Dairy,Cheese & Yoghurts,25383313.25,23560237.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18.78571429,11.5,27.8,8.8,0,11.0,33.3,1015.928571,308.6,4.0,4.3,666498
London,2021,202129,202107,20213,9/13/2021,9/19/2021,Bakery & Dairy,Cheese & Yoghurts,24851145.11,23490578.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.02857143,11.1,21.3,15.9,0,9.571428571,27.8,1014.957143,308.6,4.0,4.3,666498
London,2021,202130,202107,20213,9/20/2021,9/26/2021,Bakery & Dairy,Cheese & Yoghurts,24751344.77,24115867.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.72857143,10.4,22.0,3.4,0,11.17142857,37.0,1020.428571,308.6,4.0,4.3,666498
London,2021,202131,202107,20213,9/27/2021,10/3/2021,Bakery & Dairy,Cheese & Yoghurts,25219303.5,23891320.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12.48571429,7.0,16.8,45.6,0,18.11428571,51.8,1010.514286,308.6,4.0,4.3,666498
London,2021,202132,202108,20213,10/4/2021,10/10/2021,Bakery & Dairy,Cheese & Yoghurts,24523249.95,23439018.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13.01428571,8.9,18.9,17.3,0,13.41428571,57.4,1020.171429,312.0,4.0,4.2,675680
London,2021,202133,202108,20213,10/11/2021,10/17/2021,Bakery & Dairy,Cheese & Yoghurts,24713900.45,23616928.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.0,6.9,15.5,2.1,0,9.828571429,35.2,1023.871429,312.0,4.0,4.2,675680
London,2021,202134,202108,20213,10/18/2021,10/24/2021,Bakery & Dairy,Cheese & Yoghurts,23791024.12,23688962.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.61428571,4.2,18.9,44.3,0,15.97142857,51.8,1014.157143,312.0,4.0,4.2,675680
London,2021,202135,202108,20213,10/25/2021,10/31/2021,Bakery & Dairy,Cheese & Yoghurts,24706972.4,24602180.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.97142857,7.9,16.1,25.1,0,17.15714286,51.8,1007.285714,312.0,4.0,4.2,675680
London,2021,202136,202109,20213,11/1/2021,11/7/2021,Bakery & Dairy,Cheese & Yoghurts,24805335.16,25083080.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.057142857,1.2,12.3,0.5,0,14.38571429,44.5,1012.085714,314.3,4.0,4.2,675680
London,2021,202137,202109,20213,11/8/2021,11/14/2021,Bakery & Dairy,Cheese & Yoghurts,24828311.84,24122167.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.21428571,4.3,13.6,0.9,0,11.98571429,37.0,1020.614286,314.3,4.0,4.2,675680
London,2021,202138,202109,20213,11/15/2021,11/21/2021,Bakery & Dairy,Cheese & Yoghurts,24906483.61,24640765.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.971428571,3.0,12.7,1.1,0,10.37142857,40.8,1025.328571,314.3,4.0,4.2,675680
London,2021,202139,202109,20213,11/22/2021,11/28/2021,Bakery & Dairy,Cheese & Yoghurts,25212473.95,24657651.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.114285714,-1.3,7.9,4.5,0,15.8,61.1,1013.942857,314.3,4.0,4.2,675680
London,2021,202140,202110,20214,11/29/2021,12/5/2021,Bakery & Dairy,Cheese & Yoghurts,25323084.49,24619952.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.357142857,-1.9,10.1,11.9,0,18.6,48.2,1006.214286,314.3,4.0,4.2,675680
London,2021,202141,202110,20214,12/6/2021,12/12/2021,Bakery & Dairy,Cheese & Yoghurts,26265170.11,25738000.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.2,0.2,11.8,26.8,0,17.8,51.8,1004.571429,317.7,4.0,4.1,675680
London,2021,202142,202110,20214,12/13/2021,12/19/2021,Bakery & Dairy,Cheese & Yoghurts,30448104.07,31109284.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.885714286,4.1,11.2,1.4,0,10.62857143,29.6,1033.385714,317.7,4.0,4.1,675680
London,2021,202143,202110,20214,12/20/2021,12/26/2021,Bakery & Dairy,Cheese & Yoghurts,32074583.59,27489920.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOXINGDAY,1,5.114285714,-0.9,9.4,15.1,0,10.64285714,31.5,1013.185714,317.7,4.0,4.1,675680
London,2021,202143,202110,20214,12/20/2021,12/26/2021,Bakery & Dairy,Cheese & Yoghurts,32074583.59,27489920.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHRISTMASDAY,1,5.114285714,-0.9,9.4,15.1,0,10.64285714,31.5,1013.185714,317.7,4.0,4.1,675680
London,2021,202144,202110,20214,12/27/2021,1/2/2022,Bakery & Dairy,Cheese & Yoghurts,20794442.39,21943622.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOXINGDAY,1,10.77142857,6.6,13.7,12.8,0,19.44285714,51.8,1006.7,317.7,4.0,4.1,675680
London,2021,202144,202110,20214,12/27/2021,1/2/2022,Bakery & Dairy,Cheese & Yoghurts,20794442.39,21943622.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHRISTMASDAY,1,10.77142857,6.6,13.7,12.8,0,19.44285714,51.8,1006.7,317.7,4.0,4.1,675680
London,2021,202144,202110,20214,12/27/2021,1/2/2022,Bakery & Dairy,Cheese & Yoghurts,20794442.39,21943622.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEWYEAR'SDAY,1,10.77142857,6.6,13.7,12.8,0,19.44285714,51.8,1006.7,317.7,4.0,4.1,675680
London,2021,202145,202111,20214,1/3/2022,1/9/2022,Bakery & Dairy,Cheese & Yoghurts,26239648.11,25812926.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEWYEAR'SDAY,1,3.785714286,-2.7,9.7,12.2,0,16.38571429,42.6,1007.785714,317.7,11.6,3.9,682527
London,2021,202146,202111,20214,1/10/2022,1/16/2022,Bakery & Dairy,Cheese & Yoghurts,25207128.36,25126215.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.071428571,0.4,8.3,1.9,0,7.857142857,22.2,1031.528571,317.7,11.6,3.9,682527
